fecha,lote_id,nombre_finca,demanda_urea_kg_ha,demanda_fungicida_l_ha,demanda_gasoil_l_ha,costo_insumos_usd_ha,costo_total_lote_usd
2026-08-31,LOT-021,Finca 3,0.0,0.0,6.1,7.38,1134.46
2026-09-07,LOT-021,Finca 3,35.2,0.0,5.3,28.59,4394.13
2026-09-14,LOT-021,Finca 3,39.6,0.0,5.8,31.97,4913.17
2026-09-21,LOT-021,Finca 3,49.5,0.0,5.4,37.72,5797.41
2026-09-28,LOT-021,Finca 3,33.0,0.0,5.4,27.32,4199.7
2026-10-05,LOT-021,Finca 3,32.6,0.0,4.5,25.98,3993.59
2026-10-12,LOT-021,Finca 3,43.0,0.0,5.4,33.62,5168.01
2026-10-19,LOT-021,Finca 3,51.7,0.0,5.7,39.47,6066.23
2026-10-26,LOT-021,Finca 3,30.8,0.0,5.9,26.54,4079.66
2026-11-02,LOT-021,Finca 3,34.4,2.4,5.7,74.1,11388.71
2026-11-09,LOT-021,Finca 3,34.4,3.0,6.0,85.87,13198.53
2026-11-16,LOT-021,Finca 3,43.2,2.4,5.2,79.06,12151.52
2026-11-23,LOT-021,Finca 3,40.1,2.3,5.5,75.57,11615.42
2026-11-30,LOT-021,Finca 3,33.2,2.0,5.2,65.19,10019.4
2026-12-07,LOT-021,Finca 3,50.3,2.0,5.4,76.2,11712.4
2026-12-14,LOT-021,Finca 3,44.6,2.1,6.3,75.6,11619.72
2026-12-21,LOT-021,Finca 3,27.7,3.1,5.9,83.46,12827.65
2026-12-28,LOT-021,Finca 3,32.6,3.0,5.7,84.44,12977.66
2027-01-04,LOT-021,Finca 3,0.0,1.9,5.3,42.51,6534.25
2027-01-11,LOT-021,Finca 3,0.0,2.1,5.3,46.31,7118.31
2027-01-18,LOT-021,Finca 3,0.0,2.5,5.0,53.58,8234.48
2027-01-25,LOT-021,Finca 3,0.0,2.3,5.8,50.74,7798.89
2027-02-01,LOT-021,Finca 3,0.0,1.6,5.5,37.07,5697.81
2027-02-08,LOT-021,Finca 3,0.0,3.2,5.2,67.12,10316.96
2027-02-15,LOT-021,Finca 3,0.0,2.5,6.2,55.05,8461.49
2027-02-22,LOT-021,Finca 3,0.0,2.7,5.4,57.89,8897.39
2027-03-01,LOT-021,Finca 3,0.0,2.4,6.1,53.03,8150.56
2027-03-08,LOT-021,Finca 3,0.0,2.9,5.6,61.96,9523.71
2027-03-15,LOT-021,Finca 3,0.0,2.1,4.6,45.53,6997.81
2027-03-22,LOT-021,Finca 3,0.0,2.9,5.5,61.84,9505.12
2027-03-29,LOT-021,Finca 3,0.0,2.1,6.0,47.24,7261.4
2027-04-05,LOT-021,Finca 3,0.0,0.0,6.4,7.74,1190.25
2027-04-12,LOT-021,Finca 3,0.0,0.0,5.9,7.14,1097.26
2027-04-19,LOT-021,Finca 3,0.0,0.0,5.5,6.65,1022.87
2027-04-26,LOT-021,Finca 3,0.0,0.0,5.4,6.59,1012.58
2027-05-03,LOT-021,Finca 3,0.0,0.0,5.9,7.2,1106.33
2027-05-10,LOT-021,Finca 3,0.0,0.0,7.1,8.66,1331.35
2027-05-17,LOT-021,Finca 3,0.0,0.0,6.8,8.3,1275.1
2027-05-24,LOT-021,Finca 3,0.0,0.0,6.3,7.69,1181.34
2027-05-31,LOT-021,Finca 3,0.0,0.0,5.8,7.08,1087.58
2027-06-07,LOT-021,Finca 3,0.0,0.0,6.3,7.69,1181.34
2027-06-14,LOT-021,Finca 3,0.0,0.0,6.0,7.32,1125.08
2027-06-21,LOT-021,Finca 3,0.0,0.0,6.5,7.93,1218.84
2027-06-28,LOT-021,Finca 3,0.0,0.0,6.8,8.3,1275.1
2027-07-05,LOT-021,Finca 3,0.0,0.0,5.4,6.59,1012.58
2027-07-12,LOT-021,Finca 3,0.0,0.0,5.7,6.95,1068.83
2027-07-19,LOT-021,Finca 3,0.0,0.0,6.5,7.93,1218.84
2027-07-26,LOT-021,Finca 3,0.0,0.0,5.8,7.08,1087.58
2027-08-02,LOT-021,Finca 3,0.0,0.0,6.4,7.81,1200.09
2026-08-10,LOT-022,Finca 1,0.0,0.0,6.3,7.62,838.53
2026-08-17,LOT-022,Finca 1,0.0,0.0,6.2,7.5,825.22
2026-08-24,LOT-022,Finca 1,0.0,0.0,6.1,7.38,811.91
2026-08-31,LOT-022,Finca 1,0.0,0.0,6.8,8.23,905.08
2026-09-07,LOT-022,Finca 1,41.1,0.0,6.1,33.27,3660.14
2026-09-14,LOT-022,Finca 1,34.2,0.0,4.7,27.23,2995.63
2026-09-21,LOT-022,Finca 1,34.8,0.0,6.3,29.55,3250.17
2026-09-28,LOT-022,Finca 1,45.9,0.0,5.0,34.97,3846.37
2026-10-05,LOT-022,Finca 1,37.1,0.0,5.2,29.66,3263.15
2026-10-12,LOT-022,Finca 1,41.2,0.0,5.6,32.73,3600.52
2026-10-19,LOT-022,Finca 1,38.9,0.0,6.0,31.77,3494.37
2026-10-26,LOT-022,Finca 1,36.0,0.0,4.3,27.88,3067.13
2026-11-02,LOT-022,Finca 1,43.4,2.9,4.9,88.28,9711.24
2026-11-09,LOT-022,Finca 1,37.5,2.5,4.0,75.92,8350.65
2026-11-16,LOT-022,Finca 1,35.7,2.1,5.0,68.4,7523.89
2026-11-23,LOT-022,Finca 1,38.6,2.9,5.4,85.89,9448.34
2026-11-30,LOT-022,Finca 1,46.5,1.8,5.1,69.65,7661.28
2026-12-07,LOT-022,Finca 1,41.0,2.7,5.9,84.24,9266.62
2026-12-14,LOT-022,Finca 1,33.1,2.7,6.2,79.63,8759.08
2026-12-21,LOT-022,Finca 1,45.8,2.1,6.3,76.36,8399.16
2026-12-28,LOT-022,Finca 1,42.6,3.3,5.6,96.31,10594.54
2027-01-04,LOT-022,Finca 1,0.0,1.9,5.8,43.12,4742.98
2027-01-11,LOT-022,Finca 1,0.0,2.8,6.1,60.58,6663.91
2027-01-18,LOT-022,Finca 1,0.0,2.3,5.8,50.74,5581.51
2027-01-25,LOT-022,Finca 1,0.0,2.4,5.7,52.52,5777.31
2027-02-01,LOT-022,Finca 1,0.0,1.9,5.4,42.65,4691.83
2027-02-08,LOT-022,Finca 1,0.0,2.4,4.5,51.07,5617.59
2027-02-15,LOT-022,Finca 1,0.0,2.5,4.8,53.36,5869.38
2027-02-22,LOT-022,Finca 1,0.0,2.3,5.2,50.04,5504.18
2027-03-01,LOT-022,Finca 1,0.0,2.2,6.0,49.1,5401.44
2027-03-08,LOT-022,Finca 1,0.0,3.2,5.3,67.31,7403.99
2027-03-15,LOT-022,Finca 1,0.0,3.4,4.4,70.03,7702.86
2027-03-22,LOT-022,Finca 1,0.0,2.2,5.4,48.4,5324.0
2027-03-29,LOT-022,Finca 1,0.0,1.9,6.2,43.68,4804.58
2027-04-05,LOT-022,Finca 1,0.0,0.0,6.2,7.5,825.22
2027-04-12,LOT-022,Finca 1,0.0,0.0,6.0,7.26,798.6
2027-04-19,LOT-022,Finca 1,0.0,0.0,6.0,7.26,798.6
2027-04-26,LOT-022,Finca 1,0.0,0.0,6.7,8.17,899.14
2027-05-03,LOT-022,Finca 1,0.0,0.0,6.1,7.44,818.62
2027-05-10,LOT-022,Finca 1,0.0,0.0,6.4,7.81,858.88
2027-05-17,LOT-022,Finca 1,0.0,0.0,6.2,7.56,832.04
2027-05-24,LOT-022,Finca 1,0.0,0.0,6.0,7.32,805.2
2027-05-31,LOT-022,Finca 1,0.0,0.0,5.8,7.08,778.36
2027-06-07,LOT-022,Finca 1,0.0,0.0,5.6,6.83,751.52
2027-06-14,LOT-022,Finca 1,0.0,0.0,5.6,6.83,751.52
2027-06-21,LOT-022,Finca 1,0.0,0.0,6.0,7.32,805.2
2027-06-28,LOT-022,Finca 1,0.0,0.0,6.0,7.32,805.2
2027-07-05,LOT-022,Finca 1,0.0,0.0,5.5,6.71,738.1
2027-07-12,LOT-022,Finca 1,0.0,0.0,6.1,7.44,818.62
2027-07-19,LOT-022,Finca 1,0.0,0.0,6.8,8.3,912.56
2027-07-26,LOT-022,Finca 1,0.0,0.0,6.1,7.44,818.62
2027-08-02,LOT-022,Finca 1,0.0,0.0,5.1,6.22,684.42
2026-08-10,LOT-023,Finca 1,0.0,0.0,6.1,7.38,2420.23
2026-08-17,LOT-023,Finca 1,0.0,0.0,6.1,7.38,2420.23
2026-08-24,LOT-023,Finca 1,0.0,0.0,5.4,6.53,2142.5
2026-08-31,LOT-023,Finca 1,0.0,0.0,6.4,7.74,2539.26
2026-09-07,LOT-023,Finca 1,33.6,0.0,5.3,27.58,9043.81
2026-09-14,LOT-023,Finca 1,42.5,0.0,6.0,34.03,11160.08
2026-09-21,LOT-023,Finca 1,39.3,0.0,4.5,30.2,9903.89
2026-09-28,LOT-023,Finca 1,43.8,0.0,4.7,33.28,10912.84
2026-10-05,LOT-023,Finca 1,33.6,0.0,3.7,25.65,8409.0
2026-10-12,LOT-023,Finca 1,37.6,0.0,7.0,32.16,10544.61
2026-10-19,LOT-023,Finca 1,41.3,0.0,5.3,32.43,10634.45
2026-10-26,LOT-023,Finca 1,38.4,0.0,5.4,30.73,10075.06
2026-11-02,LOT-023,Finca 1,35.6,2.7,4.8,79.46,26053.29
2026-11-09,LOT-023,Finca 1,40.4,2.4,5.2,77.3,25345.36
2026-11-16,LOT-023,Finca 1,34.9,2.0,5.5,66.6,21838.8
2026-11-23,LOT-023,Finca 1,41.5,2.5,5.8,80.61,26433.0
2026-11-30,LOT-023,Finca 1,41.6,2.4,5.1,77.95,25561.44
2026-12-07,LOT-023,Finca 1,38.2,2.7,5.8,82.36,27004.86
2026-12-14,LOT-023,Finca 1,38.0,2.8,5.2,83.4,27348.17
2026-12-21,LOT-023,Finca 1,41.0,2.9,5.6,87.68,28749.29
2026-12-28,LOT-023,Finca 1,43.8,3.2,5.8,95.41,31285.59
2027-01-04,LOT-023,Finca 1,0.0,2.4,5.4,52.13,17094.74
2027-01-11,LOT-023,Finca 1,0.0,2.8,6.1,60.58,19864.51
2027-01-18,LOT-023,Finca 1,0.0,2.8,5.7,60.12,19714.99
2027-01-25,LOT-023,Finca 1,0.0,2.7,4.3,56.53,18536.19
2027-02-01,LOT-023,Finca 1,0.0,2.7,5.8,58.35,19131.33
2027-02-08,LOT-023,Finca 1,0.0,2.7,6.1,58.71,19250.35
2027-02-15,LOT-023,Finca 1,0.0,2.4,5.8,52.67,17269.18
2027-02-22,LOT-023,Finca 1,0.0,2.2,5.2,48.14,15783.79
2027-03-01,LOT-023,Finca 1,0.0,2.3,5.1,49.92,16367.78
2027-03-08,LOT-023,Finca 1,0.0,2.2,6.3,49.49,16227.44
2027-03-15,LOT-023,Finca 1,0.0,2.7,5.2,57.67,18910.98
2027-03-22,LOT-023,Finca 1,0.0,2.7,5.0,57.43,18831.62
2027-03-29,LOT-023,Finca 1,0.0,2.7,5.2,57.7,18919.83
2027-04-05,LOT-023,Finca 1,0.0,0.0,5.5,6.65,2182.17
2027-04-12,LOT-023,Finca 1,0.0,0.0,5.8,7.02,2301.2
2027-04-19,LOT-023,Finca 1,0.0,0.0,6.8,8.23,2697.96
2027-04-26,LOT-023,Finca 1,0.0,0.0,5.0,6.1,2000.19
2027-05-03,LOT-023,Finca 1,0.0,0.0,6.2,7.56,2480.24
2027-05-10,LOT-023,Finca 1,0.0,0.0,6.2,7.56,2480.24
2027-05-17,LOT-023,Finca 1,0.0,0.0,5.6,6.83,2240.21
2027-05-24,LOT-023,Finca 1,0.0,0.0,6.4,7.81,2560.24
2027-05-31,LOT-023,Finca 1,0.0,0.0,5.6,6.83,2240.21
2027-06-07,LOT-023,Finca 1,0.0,0.0,5.3,6.47,2120.2
2027-06-14,LOT-023,Finca 1,0.0,0.0,5.6,6.83,2240.21
2027-06-21,LOT-023,Finca 1,0.0,0.0,5.7,6.95,2280.22
2027-06-28,LOT-023,Finca 1,0.0,0.0,5.9,7.2,2360.22
2027-07-05,LOT-023,Finca 1,0.0,0.0,5.4,6.59,2160.21
2027-07-12,LOT-023,Finca 1,0.0,0.0,6.1,7.44,2440.23
2027-07-19,LOT-023,Finca 1,0.0,0.0,6.2,7.56,2480.24
2027-07-26,LOT-023,Finca 1,0.0,0.0,5.1,6.22,2040.19
2027-08-02,LOT-023,Finca 1,0.0,0.0,4.8,5.86,1920.18
2026-08-10,LOT-024,Finca 1,0.0,0.0,6.6,7.99,286.7
2026-08-17,LOT-024,Finca 1,0.0,0.0,6.2,7.5,269.32
2026-08-24,LOT-024,Finca 1,0.0,0.0,5.3,6.41,230.23
2026-08-31,LOT-024,Finca 1,0.0,0.0,6.4,7.74,278.01
2026-09-07,LOT-024,Finca 1,31.5,0.0,5.7,26.74,960.04
2026-09-14,LOT-024,Finca 1,36.9,0.0,4.3,28.45,1021.35
2026-09-21,LOT-024,Finca 1,33.1,0.0,5.2,27.15,974.51
2026-09-28,LOT-024,Finca 1,45.8,0.0,6.2,36.36,1305.18
2026-10-05,LOT-024,Finca 1,40.0,0.0,6.2,32.7,1174.0
2026-10-12,LOT-024,Finca 1,42.7,0.0,5.5,33.56,1204.66
2026-10-19,LOT-024,Finca 1,33.2,0.0,4.4,26.24,942.02
2026-10-26,LOT-024,Finca 1,41.5,0.0,5.4,32.68,1173.18
2026-11-02,LOT-024,Finca 1,42.0,2.2,5.1,74.37,2669.7
2026-11-09,LOT-024,Finca 1,41.5,2.3,5.3,76.21,2736.01
2026-11-16,LOT-024,Finca 1,32.0,2.5,5.5,74.27,2666.11
2026-11-23,LOT-024,Finca 1,45.5,2.4,5.6,80.99,2907.65
2026-11-30,LOT-024,Finca 1,30.2,2.5,5.5,73.16,2626.3
2026-12-07,LOT-024,Finca 1,40.8,2.4,5.3,77.69,2789.18
2026-12-14,LOT-024,Finca 1,33.1,2.4,5.1,72.6,2606.34
2026-12-21,LOT-024,Finca 1,41.6,2.8,4.8,85.19,3058.25
2026-12-28,LOT-024,Finca 1,38.2,2.6,5.3,79.88,2867.66
2027-01-04,LOT-024,Finca 1,0.0,3.2,5.3,67.21,2412.95
2027-01-11,LOT-024,Finca 1,0.0,3.4,5.3,71.01,2549.37
2027-01-18,LOT-024,Finca 1,0.0,2.1,5.3,46.33,1663.39
2027-01-25,LOT-024,Finca 1,0.0,1.9,6.4,43.86,1574.68
2027-02-01,LOT-024,Finca 1,0.0,2.6,4.9,55.36,1987.24
2027-02-08,LOT-024,Finca 1,0.0,2.1,5.7,46.82,1680.77
2027-02-15,LOT-024,Finca 1,0.0,2.3,5.4,50.28,1805.05
2027-02-22,LOT-024,Finca 1,0.0,2.1,5.6,46.72,1677.18
2027-03-01,LOT-024,Finca 1,0.0,2.5,5.7,54.45,1954.65
2027-03-08,LOT-024,Finca 1,0.0,2.7,5.7,58.28,2092.18
2027-03-15,LOT-024,Finca 1,0.0,2.2,5.2,48.16,1728.87
2027-03-22,LOT-024,Finca 1,0.0,2.2,5.5,48.52,1741.9
2027-03-29,LOT-024,Finca 1,0.0,2.6,5.4,56.04,2011.76
2027-04-05,LOT-024,Finca 1,0.0,0.0,6.3,7.62,273.67
2027-04-12,LOT-024,Finca 1,0.0,0.0,6.0,7.26,260.63
2027-04-19,LOT-024,Finca 1,0.0,0.0,6.7,8.11,291.04
2027-04-26,LOT-024,Finca 1,0.0,0.0,6.5,7.93,284.69
2027-05-03,LOT-024,Finca 1,0.0,0.0,6.4,7.81,280.31
2027-05-10,LOT-024,Finca 1,0.0,0.0,6.1,7.44,267.17
2027-05-17,LOT-024,Finca 1,0.0,0.0,6.0,7.32,262.79
2027-05-24,LOT-024,Finca 1,0.0,0.0,5.9,7.2,258.41
2027-05-31,LOT-024,Finca 1,0.0,0.0,5.9,7.2,258.41
2027-06-07,LOT-024,Finca 1,0.0,0.0,5.3,6.47,232.13
2027-06-14,LOT-024,Finca 1,0.0,0.0,6.2,7.56,271.55
2027-06-21,LOT-024,Finca 1,0.0,0.0,6.1,7.44,267.17
2027-06-28,LOT-024,Finca 1,0.0,0.0,6.3,7.69,275.93
2027-07-05,LOT-024,Finca 1,0.0,0.0,5.4,6.59,236.51
2027-07-12,LOT-024,Finca 1,0.0,0.0,6.0,7.32,262.79
2027-07-19,LOT-024,Finca 1,0.0,0.0,5.7,6.95,249.65
2027-07-26,LOT-024,Finca 1,0.0,0.0,6.7,8.17,293.45
2027-08-02,LOT-024,Finca 1,0.0,0.0,5.8,7.08,254.03
2026-08-10,LOT-025,Finca 1,0.0,0.0,5.9,7.14,1280.02
2026-08-17,LOT-025,Finca 1,0.0,0.0,6.9,8.35,1496.98
2026-08-24,LOT-025,Finca 1,0.0,0.0,6.0,7.26,1301.72
2026-08-31,LOT-025,Finca 1,0.0,0.0,5.8,7.02,1258.33
2026-09-07,LOT-025,Finca 1,45.0,0.0,4.8,34.16,6124.53
2026-09-14,LOT-025,Finca 1,40.1,0.0,4.4,30.59,5484.25
2026-09-21,LOT-025,Finca 1,42.9,0.0,5.6,33.8,6060.88
2026-09-28,LOT-025,Finca 1,41.2,0.0,5.3,32.37,5803.76
2026-10-05,LOT-025,Finca 1,42.1,0.0,5.2,32.81,5883.73
2026-10-12,LOT-025,Finca 1,40.8,0.0,5.9,32.84,5888.75
2026-10-19,LOT-025,Finca 1,25.9,0.0,5.8,23.34,4183.97
2026-10-26,LOT-025,Finca 1,36.7,0.0,5.2,29.41,5273.75
2026-11-02,LOT-025,Finca 1,42.2,2.3,6.2,77.72,13935.02
2026-11-09,LOT-025,Finca 1,34.2,2.3,6.0,72.46,12992.08
2026-11-16,LOT-025,Finca 1,43.5,1.7,5.6,66.45,11913.95
2026-11-23,LOT-025,Finca 1,39.3,2.6,6.1,81.49,14610.8
2026-11-30,LOT-025,Finca 1,50.3,2.6,6.2,88.56,15879.7
2026-12-07,LOT-025,Finca 1,24.8,2.1,5.5,62.16,11144.93
2026-12-14,LOT-025,Finca 1,36.9,2.8,5.7,83.32,14938.56
2026-12-21,LOT-025,Finca 1,44.8,2.9,5.4,89.83,16106.34
2026-12-28,LOT-025,Finca 1,42.5,2.2,5.1,74.75,13401.96
2027-01-04,LOT-025,Finca 1,0.0,3.4,5.4,71.13,12754.33
2027-01-11,LOT-025,Finca 1,0.0,3.1,6.4,66.64,11949.27
2027-01-18,LOT-025,Finca 1,0.0,2.3,5.5,50.38,9032.78
2027-01-25,LOT-025,Finca 1,0.0,2.5,5.7,54.42,9757.86
2027-02-01,LOT-025,Finca 1,0.0,2.2,5.5,48.48,8691.93
2027-02-08,LOT-025,Finca 1,0.0,2.5,5.6,54.3,9736.17
2027-02-15,LOT-025,Finca 1,0.0,2.2,5.1,48.02,8609.09
2027-02-22,LOT-025,Finca 1,0.0,2.3,5.9,50.88,9123.68
2027-03-01,LOT-025,Finca 1,0.0,3.3,6.3,70.39,12620.75
2027-03-08,LOT-025,Finca 1,0.0,2.9,5.9,62.33,11175.05
2027-03-15,LOT-025,Finca 1,0.0,2.8,6.0,60.54,10855.54
2027-03-22,LOT-025,Finca 1,0.0,2.3,5.4,50.3,9019.33
2027-03-29,LOT-025,Finca 1,0.0,2.1,6.0,47.24,8470.85
2027-04-05,LOT-025,Finca 1,0.0,0.0,5.2,6.29,1128.16
2027-04-12,LOT-025,Finca 1,0.0,0.0,6.4,7.74,1388.5
2027-04-19,LOT-025,Finca 1,0.0,0.0,5.1,6.17,1106.46
2027-04-26,LOT-025,Finca 1,0.0,0.0,6.3,7.69,1378.1
2027-05-03,LOT-025,Finca 1,0.0,0.0,6.0,7.32,1312.48
2027-05-10,LOT-025,Finca 1,0.0,0.0,5.4,6.59,1181.23
2027-05-17,LOT-025,Finca 1,0.0,0.0,6.6,8.05,1443.72
2027-05-24,LOT-025,Finca 1,0.0,0.0,6.5,7.93,1421.85
2027-05-31,LOT-025,Finca 1,0.0,0.0,5.5,6.71,1203.1
2027-06-07,LOT-025,Finca 1,0.0,0.0,6.4,7.81,1399.97
2027-06-14,LOT-025,Finca 1,0.0,0.0,6.7,8.17,1465.6
2027-06-21,LOT-025,Finca 1,0.0,0.0,6.0,7.32,1312.48
2027-06-28,LOT-025,Finca 1,0.0,0.0,6.2,7.56,1356.23
2027-07-05,LOT-025,Finca 1,0.0,0.0,5.5,6.71,1203.1
2027-07-12,LOT-025,Finca 1,0.0,0.0,5.5,6.71,1203.1
2027-07-19,LOT-025,Finca 1,0.0,0.0,5.7,6.95,1246.85
2027-07-26,LOT-025,Finca 1,0.0,0.0,6.3,7.69,1378.1
2027-08-02,LOT-025,Finca 1,0.0,0.0,6.8,8.3,1487.47
2026-08-10,LOT-026,Finca 4,0.0,0.0,6.0,7.26,2587.46
2026-08-17,LOT-026,Finca 4,0.0,0.0,6.8,8.23,2932.46
2026-08-24,LOT-026,Finca 4,0.0,0.0,6.6,7.99,2846.21
2026-08-31,LOT-026,Finca 4,0.0,0.0,6.9,8.35,2975.58
2026-09-07,LOT-026,Finca 4,31.8,0.0,6.2,27.54,9813.83
2026-09-14,LOT-026,Finca 4,37.1,0.0,5.7,30.27,10788.23
2026-09-21,LOT-026,Finca 4,42.4,0.0,5.6,33.49,11935.12
2026-09-28,LOT-026,Finca 4,32.4,0.0,6.2,27.91,9948.55
2026-10-05,LOT-026,Finca 4,47.4,0.0,5.8,36.88,13144.03
2026-10-12,LOT-026,Finca 4,44.3,0.0,5.0,33.96,12102.99
2026-10-19,LOT-026,Finca 4,27.4,0.0,5.4,23.8,8480.89
2026-10-26,LOT-026,Finca 4,43.6,0.0,5.6,34.24,12204.56
2026-11-02,LOT-026,Finca 4,41.4,2.6,5.4,81.94,29202.7
2026-11-09,LOT-026,Finca 4,27.2,3.3,5.2,86.06,30672.5
2026-11-16,LOT-026,Finca 4,31.9,2.5,6.1,74.93,26704.34
2026-11-23,LOT-026,Finca 4,44.1,2.0,5.3,72.16,25716.4
2026-11-30,LOT-026,Finca 4,49.9,2.5,5.2,85.2,30366.71
2026-12-07,LOT-026,Finca 4,45.1,2.5,5.7,82.78,29504.57
2026-12-14,LOT-026,Finca 4,39.4,3.2,5.2,91.88,32746.74
2026-12-21,LOT-026,Finca 4,39.7,2.5,5.3,78.9,28119.6
2026-12-28,LOT-026,Finca 4,40.1,2.3,5.2,75.25,26820.88
2027-01-04,LOT-026,Finca 4,0.0,2.2,4.4,47.12,16794.99
2027-01-11,LOT-026,Finca 4,0.0,3.2,5.2,67.09,23911.59
2027-01-18,LOT-026,Finca 4,0.0,2.8,5.4,59.76,21299.18
2027-01-25,LOT-026,Finca 4,0.0,2.2,6.2,49.32,17579.07
2027-02-01,LOT-026,Finca 4,0.0,2.5,5.6,54.3,19352.88
2027-02-08,LOT-026,Finca 4,0.0,2.7,5.8,58.35,20794.16
2027-02-15,LOT-026,Finca 4,0.0,2.2,5.1,48.02,17112.55
2027-02-22,LOT-026,Finca 4,0.0,2.6,5.9,56.59,20169.03
2027-03-01,LOT-026,Finca 4,0.0,2.5,6.1,54.93,19577.41
2027-03-08,LOT-026,Finca 4,0.0,2.4,6.2,53.17,18951.21
2027-03-15,LOT-026,Finca 4,0.0,2.9,5.5,61.84,22040.49
2027-03-22,LOT-026,Finca 4,0.0,2.7,6.1,58.76,20942.78
2027-03-29,LOT-026,Finca 4,0.0,3.0,5.4,63.65,22686.29
2027-04-05,LOT-026,Finca 4,0.0,0.0,5.8,7.02,2501.22
2027-04-12,LOT-026,Finca 4,0.0,0.0,5.4,6.53,2328.72
2027-04-19,LOT-026,Finca 4,0.0,0.0,5.4,6.53,2328.72
2027-04-26,LOT-026,Finca 4,0.0,0.0,6.8,8.3,2956.69
2027-05-03,LOT-026,Finca 4,0.0,0.0,5.4,6.59,2347.96
2027-05-10,LOT-026,Finca 4,0.0,0.0,7.1,8.66,3087.14
2027-05-17,LOT-026,Finca 4,0.0,0.0,6.1,7.44,2652.33
2027-05-24,LOT-026,Finca 4,0.0,0.0,4.9,5.98,2130.56
2027-05-31,LOT-026,Finca 4,0.0,0.0,6.2,7.56,2695.81
2027-06-07,LOT-026,Finca 4,0.0,0.0,6.8,8.3,2956.69
2027-06-14,LOT-026,Finca 4,0.0,0.0,5.6,6.83,2434.92
2027-06-21,LOT-026,Finca 4,0.0,0.0,6.3,7.69,2739.29
2027-06-28,LOT-026,Finca 4,0.0,0.0,6.6,8.05,2869.73
2027-07-05,LOT-026,Finca 4,0.0,0.0,6.1,7.44,2652.33
2027-07-12,LOT-026,Finca 4,0.0,0.0,6.4,7.81,2782.77
2027-07-19,LOT-026,Finca 4,0.0,0.0,6.1,7.44,2652.33
2027-07-26,LOT-026,Finca 4,0.0,0.0,5.6,6.83,2434.92
2027-08-02,LOT-026,Finca 4,0.0,0.0,6.1,7.44,2652.33
2026-08-10,LOT-027,Finca 3,0.0,0.0,7.3,8.83,953.96
2026-08-17,LOT-027,Finca 3,0.0,0.0,6.0,7.26,784.08
2026-08-24,LOT-027,Finca 3,0.0,0.0,5.8,7.02,757.94
2026-08-31,LOT-027,Finca 3,0.0,0.0,5.3,6.41,692.6
2026-09-07,LOT-027,Finca 3,38.0,0.0,6.4,31.68,3421.87
2026-09-14,LOT-027,Finca 3,43.4,0.0,5.4,33.88,3658.61
2026-09-21,LOT-027,Finca 3,39.9,0.0,5.3,31.55,3407.4
2026-09-28,LOT-027,Finca 3,50.5,0.0,5.5,38.47,4154.76
2026-10-05,LOT-027,Finca 3,33.4,0.0,4.7,26.73,2886.73
2026-10-12,LOT-027,Finca 3,43.8,0.0,5.6,34.37,3711.96
2026-10-19,LOT-027,Finca 3,33.7,0.0,4.6,26.8,2894.08
2026-10-26,LOT-027,Finca 3,38.9,0.0,5.5,31.16,3365.5
2026-11-02,LOT-027,Finca 3,46.9,2.5,5.1,83.14,8979.44
2026-11-09,LOT-027,Finca 3,40.4,2.3,5.6,75.88,8195.26
2026-11-16,LOT-027,Finca 3,37.5,2.7,5.9,82.01,8857.08
2026-11-23,LOT-027,Finca 3,41.1,2.8,5.3,85.45,9228.6
2026-11-30,LOT-027,Finca 3,40.0,2.7,5.6,83.25,8990.89
2026-12-07,LOT-027,Finca 3,39.5,1.9,5.2,67.26,7263.86
2026-12-14,LOT-027,Finca 3,45.0,2.3,6.1,79.41,8576.06
2026-12-21,LOT-027,Finca 3,35.1,1.9,5.6,64.97,7016.76
2026-12-28,LOT-027,Finca 3,43.0,2.8,5.1,86.46,9337.79
2027-01-04,LOT-027,Finca 3,0.0,2.0,6.7,46.11,4979.56
2027-01-11,LOT-027,Finca 3,0.0,2.4,5.5,52.26,5643.54
2027-01-18,LOT-027,Finca 3,0.0,2.7,6.2,58.83,6353.53
2027-01-25,LOT-027,Finca 3,0.0,2.5,4.9,53.45,5773.03
2027-02-01,LOT-027,Finca 3,0.0,2.3,6.4,51.47,5558.44
2027-02-08,LOT-027,Finca 3,0.0,2.7,5.0,57.38,6196.72
2027-02-15,LOT-027,Finca 3,0.0,2.3,5.4,50.28,5430.24
2027-02-22,LOT-027,Finca 3,0.0,1.8,5.2,40.53,4377.02
2027-03-01,LOT-027,Finca 3,0.0,2.3,5.1,49.92,5391.04
2027-03-08,LOT-027,Finca 3,0.0,2.3,6.2,51.27,5537.27
2027-03-15,LOT-027,Finca 3,0.0,3.0,5.8,64.11,6923.66
2027-03-22,LOT-027,Finca 3,0.0,2.2,5.0,47.92,5174.93
2027-03-29,LOT-027,Finca 3,0.0,3.0,5.9,64.26,6939.97
2027-04-05,LOT-027,Finca 3,0.0,0.0,5.9,7.14,771.01
2027-04-12,LOT-027,Finca 3,0.0,0.0,5.7,6.9,744.88
2027-04-19,LOT-027,Finca 3,0.0,0.0,5.7,6.9,744.88
2027-04-26,LOT-027,Finca 3,0.0,0.0,7.0,8.54,922.32
2027-05-03,LOT-027,Finca 3,0.0,0.0,5.5,6.71,724.68
2027-05-10,LOT-027,Finca 3,0.0,0.0,5.8,7.08,764.21
